h2_co2_ratio,pressure_bar,coolant_temp,catalyst,cooling_ua,T_final_C,T_max_C,co2_conversion,c5plus_yield,runaway
2.4188544351639014,19.18667083570008,527.5041338113733,1.763212517772616,66189.87486971138,260.53533735045016,293.94115433973127,0.48367110896453447,0.43710013241183354,0.0
3.912652455367858,30.52433954519077,511.7637745986956,2.851780521576305,79027.72153624441,259.53219888362014,308.94834108133205,0.7438378914715666,0.6794638188140059,1.0
2.8411102834298925,32.94694222859472,522.4470495233328,1.6492973496975627,73760.95174074013,275.76508491766845,346.3314181703373,0.6555732239824533,0.5980811017184897,1.0
3.3697643599321068,18.503781210442803,477.4449171454466,0.9804084876025301,18533.57444742356,215.74291842449577,220.66725502006108,0.2546660158746195,0.2099706580158751,0.0
3.010223289027743,29.118524456749363,539.865226807688,1.5477147240281057,58050.339641417486,291.7547953912051,362.222352561657,0.7333817420493998,0.6702874666775039,1.0
2.3864010793308323,28.403311396339767,534.1290636115486,2.3346588671100883,75164.24295668864,281.2790104018843,330.32134720118927,0.6098790076003279,0.5567366294368046,1.0
3.380925748385024,34.44598780243507,534.3984097894531,0.6860463943597777,15259.668229600058,354.8576352646229,445.5531268128358,0.9230655203852085,0.8464915743698639,1.0
2.02498488414945,33.729876548167866,507.07365185653003,2.5231818898159712,38215.54330912589,289.45444757827204,370.90687822501536,0.5665648908227957,0.5176290595199964,1.0
2.4611941951630554,18.693761740235722,519.5231466094108,1.7084915138818921,72795.4068003264,251.42181510647015,274.495153977746,0.4389306446681693,0.3944959491270597,0.0
3.0847815357538693,28.80568707934364,474.355448933792,1.5985657331122243,24418.863590183115,255.91478408522107,382.8631718706978,0.5727805123243382,0.5196310416700888,1.0
2.6728039172974247,25.28850948149442,486.9088081126826,1.0873181594760961,21335.276176790547,252.46511422955518,334.40210153571365,0.4578859873540058,0.41119408149886516,1.0
3.7148456978427458,26.219686263576378,486.70284335763864,1.1481467338567444,76901.51929255144,222.18602207280992,244.10551274897136,0.35628968739459116,0.31068497548918217,0.0
